cart_id,customer_id,product_id,quantity,date,regular_price,sale_price
9847,123,265,1,2026-03-19,69.62,54.73
9848,400,476,2,2026-03-19,31.64,
9848,400,141,3,2026-03-19,36.92,
9848,400,398,2,2026-03-19,106.22,90.87
9848,400,497,4,2026-03-19,149.18,90.57
9848,400,326,1,2026-03-19,67.57,
9848,400,414,2,2026-03-19,115.92,89.74
9849,182,456,2,2026-03-19,48.73,22.56
9849,182,231,3,2026-03-19,51.68,
9849,182,320,5,2026-03-19,71.39,32.05
9849,182,386,2,2026-03-19,84.09,53.79
9850,128,334,2,2026-03-19,85.85,40.64
9850,128,349,1,2026-03-19,94.98,
9850,128,265,5,2026-03-19,98.26,74.56
9851,314,341,7,2026-03-19,137.45,117.07
9851,314,196,3,2026-03-19,68.48,
9851,314,286,8,2026-03-19,136.85,102.46
9851,314,256,5,2026-03-19,40.72,18.38
9852,458,186,2,2026-03-19,5.64,
9852,458,304,2,2026-03-19,8.18,
9852,458,499,1,2026-03-19,121.37,92.03
9852,458,174,1,2026-03-19,126.57,
9852,458,120,3,2026-03-19,87.78,77.32
9853,435,454,2,2026-03-19,118.75,60.54
9854,461,370,3,2026-03-19,121.41,60.67
9854,461,467,2,2026-03-19,54.08,
9854,461,392,3,2026-03-19,29.68,24.06
9854,461,381,4,2026-03-19,145.79,
9854,461,284,6,2026-03-19,62.12,49.06
9854,461,257,3,2026-03-19,62.18,
9854,461,100,3,2026-03-19,30.0,19.77
9854,461,425,1,2026-03-19,36.0,
9855,456,146,1,2026-03-19,17.29,
9855,456,396,2,2026-03-19,146.16,87.25
9856,405,429,2,2026-03-19,69.78,40.01
9856,405,493,1,2026-03-19,63.86,
9856,405,135,5,2026-03-19,16.96,13.28
9856,405,268,4,2026-03-19,13.63,
9856,405,460,2,2026-03-19,13.77,
9857,257,405,2,2026-03-19,23.04,
9857,257,251,2,2026-03-19,90.55,
9857,257,313,4,2026-03-19,73.6,65.1
9857,257,233,4,2026-03-19,36.82,
9858,162,105,2,2026-03-19,93.09,42.29
9858,162,205,4,2026-03-19,100.8,
9858,162,367,4,2026-03-19,130.91,85.84
9858,162,154,2,2026-03-19,70.9,36.93
9859,231,114,3,2026-03-19,108.4,91.68
9859,231,221,1,2026-03-19,139.56,114.5
9859,231,144,2,2026-03-19,17.63,
9860,391,197,3,2026-03-20,18.81,
9860,391,315,5,2026-03-20,86.17,62.02
9861,90,353,3,2026-03-20,134.88,61.75
9861,90,229,2,2026-03-20,62.2,
9861,90,386,1,2026-03-20,76.88,60.83
9861,90,374,3,2026-03-20,103.32,
9861,90,259,3,2026-03-20,89.19,37.74
9861,90,330,4,2026-03-20,83.66,49.41
9862,150,313,3,2026-03-20,96.33,
9863,43,423,2,2026-03-20,35.12,
9863,43,146,4,2026-03-20,90.41,50.81
9864,170,483,5,2026-03-20,129.44,65.98
9864,170,206,1,2026-03-20,36.69,
9864,170,387,2,2026-03-20,112.13,
9864,170,151,3,2026-03-20,133.05,81.84
9864,170,388,1,2026-03-20,119.15,
9864,170,457,5,2026-03-20,121.84,68.15
9864,170,135,3,2026-03-20,88.4,77.1
9865,104,412,1,2026-03-20,120.21,69.64
9865,104,436,4,2026-03-20,118.62,105.44
9865,104,193,1,2026-03-20,62.86,
9866,261,444,4,2026-03-20,63.68,
9866,261,129,3,2026-03-20,100.11,
9866,261,263,1,2026-03-20,123.73,
9866,261,195,1,2026-03-20,117.64,
9866,261,295,1,2026-03-20,65.86,52.4
9867,156,126,2,2026-03-20,69.24,
9867,156,360,3,2026-03-20,142.3,94.77
9867,156,258,1,2026-03-20,146.71,86.54
9867,156,237,1,2026-03-20,140.4,
9867,156,447,4,2026-03-20,45.46,32.03
9868,20,430,2,2026-03-20,45.4,24.81
9869,46,192,1,2026-03-20,110.44,89.57
9869,46,277,4,2026-03-20,111.37,74.83
9869,46,483,3,2026-03-20,32.87,
9869,46,103,3,2026-03-20,99.1,63.88
9870,466,431,2,2026-03-20,18.22,
9870,466,185,2,2026-03-20,67.78,
9870,466,228,1,2026-03-20,63.99,
9870,466,324,5,2026-03-20,75.74,47.08
9870,466,446,2,2026-03-20,14.34,
9870,466,105,2,2026-03-20,27.56,
9870,466,305,6,2026-03-20,133.93,82.58
9870,466,163,1,2026-03-20,47.44,
9871,260,468,2,2026-03-20,53.93,
9872,128,441,1,2026-03-20,81.54,
9872,128,308,2,2026-03-20,142.42,72.56
9872,128,217,1,2026-03-20,113.96,
9872,128,173,3,2026-03-20,145.23,
9872,128,351,2,2026-03-20,36.94,
9872,128,225,4,2026-03-20,115.25,71.56
9872,128,426,1,2026-03-20,45.33,
9872,128,244,1,2026-03-20,19.55,
9872,128,343,1,2026-03-20,9.6,
9872,128,377,1,2026-03-20,46.82,
9872,128,213,2,2026-03-20,16.41,
9872,128,244,2,2026-03-20,5.03,
9873,357,370,3,2026-03-20,107.49,50.57
9873,357,279,1,2026-03-20,93.23,
9873,357,385,5,2026-03-20,121.71,67.19
9873,357,142,1,2026-03-20,93.78,78.91
9873,357,466,3,2026-03-20,106.44,
9874,321,211,1,2026-03-20,143.65,103.85
9874,321,483,3,2026-03-20,6.39,
9874,321,202,2,2026-03-20,81.2,47.15
9874,321,375,2,2026-03-20,48.23,
9875,215,418,3,2026-03-20,22.0,
9875,215,114,2,2026-03-20,10.0,
9875,215,400,1,2026-03-20,115.54,
9876,435,378,1,2026-03-20,136.63,
9876,435,189,4,2026-03-20,128.57,
9876,435,334,2,2026-03-20,99.9,45.33
9877,274,158,5,2026-03-20,97.56,65.98
9877,274,244,2,2026-03-20,81.57,51.39
9877,274,106,2,2026-03-20,13.22,
9877,274,174,3,2026-03-20,104.11,
9878,158,282,3,2026-03-20,127.25,106.88
9878,158,267,3,2026-03-20,5.37,
9878,158,264,4,2026-03-20,100.41,44.62
9878,158,201,3,2026-03-20,107.51,
9879,127,221,3,2026-03-20,106.79,92.03
9879,127,396,1,2026-03-20,14.26,
9879,127,496,1,2026-03-20,43.11,
9879,127,284,2,2026-03-20,92.93,
9879,127,412,2,2026-03-20,109.14,
9880,76,385,2,2026-03-21,95.34,44.71
9880,76,492,2,2026-03-21,33.62,
9880,76,286,2,2026-03-21,49.83,
9881,217,270,3,2026-03-21,125.1,91.78
9881,217,115,3,2026-03-21,145.7,104.37
9881,217,175,3,2026-03-21,32.53,
9882,334,192,1,2026-03-21,9.18,
9882,334,132,2,2026-03-21,107.3,
9882,334,455,2,2026-03-21,53.69,27.48
9883,159,416,1,2026-03-21,139.17,76.64
9883,159,118,3,2026-03-21,12.71,
9883,159,340,1,2026-03-21,101.24,51.78
9883,159,142,2,2026-03-21,86.2,50.48
9884,328,116,4,2026-03-21,149.91,100.96
9884,328,219,2,2026-03-21,99.08,
9885,444,476,2,2026-03-21,43.5,
9885,444,409,2,2026-03-21,98.53,78.22
9885,444,172,3,2026-03-21,61.23,
9885,444,141,2,2026-03-21,83.51,
9885,444,349,2,2026-03-21,148.55,
9885,444,137,4,2026-03-21,126.4,92.98
9886,208,114,1,2026-03-21,117.38,62.91
9886,208,160,3,2026-03-21,101.58,
9886,208,116,4,2026-03-21,91.88,64.45
9886,208,339,5,2026-03-21,78.94,
9886,208,395,2,2026-03-21,48.58,
9886,208,177,1,2026-03-21,92.59,
9886,208,217,1,2026-03-21,79.61,46.35
9886,208,285,2,2026-03-21,133.18,91.96
9887,415,274,4,2026-03-21,50.01,20.85
9888,155,329,3,2026-03-21,57.14,
9888,155,228,3,2026-03-21,91.37,
9888,155,172,4,2026-03-21,146.14,88.56
9888,155,348,1,2026-03-21,101.18,87.66
9888,155,126,1,2026-03-21,91.24,78.73
9889,331,397,1,2026-03-21,69.32,45.84
9889,331,299,4,2026-03-21,101.84,
9889,331,375,1,2026-03-21,120.8,
9889,331,198,2,2026-03-21,85.25,
9889,331,334,2,2026-03-21,66.83,
9889,331,204,4,2026-03-21,110.95,79.55
9889,331,365,2,2026-03-21,140.99,
9889,331,196,3,2026-03-21,125.72,
9890,456,351,1,2026-03-21,59.91,
9890,456,180,2,2026-03-21,46.57,
9890,456,150,2,2026-03-21,132.81,57.5
9890,456,286,1,2026-03-21,61.74,
9890,456,159,3,2026-03-21,103.6,53.7
9891,203,450,4,2026-03-21,81.13,50.15
9891,203,412,1,2026-03-21,138.63,
9891,203,279,2,2026-03-21,89.4,
9892,452,236,4,2026-03-21,16.45,7.2
9892,452,268,2,2026-03-21,19.82,
9892,452,249,4,2026-03-21,42.68,
9892,452,258,1,2026-03-21,14.0,
9892,452,234,2,2026-03-21,138.35,81.52
9893,241,420,1,2026-03-21,118.26,87.64
9894,422,234,4,2026-03-21,60.37,48.83
9895,449,362,4,2026-03-21,43.81,
9895,449,163,2,2026-03-21,46.41,
9895,449,459,2,2026-03-21,92.34,
9895,449,136,6,2026-03-21,101.58,51.55
9896,226,235,3,2026-03-21,94.31,
9896,226,389,2,2026-03-21,7.04,
9896,226,280,2,2026-03-21,70.31,
9897,396,118,1,2026-03-21,63.47,
9897,396,323,4,2026-03-21,65.4,44.69
9897,396,244,2,2026-03-21,48.62,35.68
9897,396,251,2,2026-03-21,80.2,
9897,396,425,1,2026-03-21,109.74,
9897,396,127,2,2026-03-21,33.27,
9897,396,213,2,2026-03-21,55.88,36.24
9898,322,205,2,2026-03-21,52.42,30.35
9898,322,462,2,2026-03-21,136.66,98.45
9898,322,325,1,2026-03-21,138.58,
9898,322,358,3,2026-03-21,39.22,
9898,322,248,2,2026-03-21,58.57,
9899,104,101,2,2026-03-21,51.53,
9899,104,349,2,2026-03-21,45.9,37.24
9900,48,300,1,2026-03-22,14.22,
9900,48,350,2,2026-03-22,44.22,
9901,87,284,2,2026-03-22,38.84,
9901,87,152,2,2026-03-22,8.04,
9901,87,425,2,2026-03-22,97.85,77.15
9901,87,440,2,2026-03-22,23.58,
9901,87,346,2,2026-03-22,79.12,
9901,87,297,2,2026-03-22,146.11,108.12
9902,402,261,2,2026-03-22,55.52,27.64
9902,402,172,2,2026-03-22,139.38,
9902,402,205,1,2026-03-22,115.91,
9903,172,260,3,2026-03-22,77.31,50.18
9903,172,254,1,2026-03-22,105.44,
9903,172,135,3,2026-03-22,131.93,78.56
9904,479,305,1,2026-03-22,77.54,
9904,479,410,1,2026-03-22,12.98,
9904,479,245,3,2026-03-22,110.27,
9905,379,280,1,2026-03-22,41.12,
9905,379,354,3,2026-03-22,126.22,108.08
9905,379,360,4,2026-03-22,127.9,
9905,379,496,4,2026-03-22,36.81,19.25
9905,379,329,4,2026-03-22,93.56,
9906,78,288,1,2026-03-22,50.13,
9906,78,212,3,2026-03-22,147.09,101.96
9906,78,377,2,2026-03-22,37.23,
9906,78,119,3,2026-03-22,85.44,
9906,78,192,2,2026-03-22,37.36,33.2
9906,78,450,2,2026-03-22,77.3,
9907,153,260,4,2026-03-22,37.59,
9907,153,486,2,2026-03-22,66.79,
9907,153,452,4,2026-03-22,83.88,42.97
9907,153,391,1,2026-03-22,47.36,
9908,333,134,3,2026-03-22,109.3,97.35
9908,333,346,3,2026-03-22,22.68,
9909,8,305,2,2026-03-22,137.69,77.75
9909,8,289,1,2026-03-22,126.13,68.18
9909,8,252,2,2026-03-22,114.27,59.21
9909,8,190,2,2026-03-22,68.88,
9909,8,165,1,2026-03-22,25.89,
9910,109,231,2,2026-03-22,120.06,
9910,109,464,2,2026-03-22,42.31,
9910,109,184,1,2026-03-22,69.83,
9910,109,233,1,2026-03-22,59.64,
9910,109,404,3,2026-03-22,48.69,
9910,109,120,2,2026-03-22,142.33,84.03
9910,109,445,2,2026-03-22,53.6,
9910,109,364,2,2026-03-22,35.87,27.98
9911,257,322,3,2026-03-22,104.37,
9911,257,346,5,2026-03-22,79.61,
9911,257,286,1,2026-03-22,107.32,
9911,257,455,1,2026-03-22,80.18,
9912,235,386,3,2026-03-22,126.04,65.62
9912,235,266,2,2026-03-22,87.64,
9912,235,252,6,2026-03-22,134.02,67.43
9913,225,417,2,2026-03-22,42.24,
9913,225,419,1,2026-03-22,52.39,30.93
9913,225,105,3,2026-03-22,46.74,
9913,225,443,2,2026-03-22,76.4,
9913,225,209,3,2026-03-22,14.13,
9913,225,389,3,2026-03-22,143.62,
9913,225,153,2,2026-03-22,54.31,
9914,33,348,2,2026-03-22,9.31,
9914,33,127,2,2026-03-22,36.08,
9914,33,189,2,2026-03-22,126.53,68.91
9914,33,478,2,2026-03-22,90.2,
9915,418,381,2,2026-03-22,37.5,
9915,418,460,2,2026-03-22,139.98,
9915,418,399,2,2026-03-22,42.05,
9915,418,499,4,2026-03-22,59.58,
9916,89,385,1,2026-03-22,85.97,39.65
9916,89,122,2,2026-03-22,42.11,
9917,464,360,3,2026-03-22,19.2,
9917,464,192,1,2026-03-22,127.98,111.52
9917,464,463,2,2026-03-22,22.34,
9917,464,342,2,2026-03-22,18.98,
9918,102,362,1,2026-03-22,73.27,
9918,102,191,3,2026-03-22,21.39,
9918,102,421,3,2026-03-22,129.03,71.0
9918,102,244,1,2026-03-22,103.63,
9918,102,280,2,2026-03-22,122.16,
9918,102,244,2,2026-03-22,20.6,
9918,102,140,2,2026-03-22,110.62,55.72
9918,102,473,3,2026-03-22,75.31,
9919,383,264,2,2026-03-22,44.63,
9920,236,312,1,2026-03-23,20.62,
9920,236,375,1,2026-03-23,63.0,
9920,236,289,4,2026-03-23,75.84,
9920,236,254,5,2026-03-23,136.91,110.34
9921,345,355,1,2026-03-23,23.27,
9921,345,329,2,2026-03-23,124.59,86.48
9921,345,260,1,2026-03-23,5.86,
9921,345,312,4,2026-03-23,63.6,40.56
9921,345,426,2,2026-03-23,49.28,19.81
9921,345,405,3,2026-03-23,125.95,96.36
9921,345,121,3,2026-03-23,46.11,
9922,104,420,1,2026-03-23,11.77,
9922,104,372,3,2026-03-23,21.17,
9922,104,271,4,2026-03-23,112.41,55.26
9922,104,429,2,2026-03-23,86.2,
9922,104,444,1,2026-03-23,148.47,
9923,316,466,1,2026-03-23,74.45,
9923,316,248,1,2026-03-23,13.57,
9924,454,182,5,2026-03-23,52.62,43.29
9924,454,343,3,2026-03-23,70.64,
9924,454,243,3,2026-03-23,87.88,56.6
9924,454,401,1,2026-03-23,26.63,
9925,374,166,3,2026-03-23,144.62,
9925,374,254,2,2026-03-23,27.6,
9926,106,191,2,2026-03-23,24.42,
9926,106,244,2,2026-03-23,33.19,17.55
9926,106,197,3,2026-03-23,96.78,
9927,395,488,6,2026-03-23,137.28,114.61
9927,395,435,4,2026-03-23,86.39,47.7
9927,395,280,2,2026-03-23,38.51,
9927,395,376,3,2026-03-23,74.06,
9928,7,316,3,2026-03-23,55.89,33.75
9928,7,137,4,2026-03-23,83.33,
9928,7,281,2,2026-03-23,64.05,
9929,48,429,3,2026-03-23,98.99,64.53
9929,48,206,1,2026-03-23,143.78,
9929,48,330,2,2026-03-23,138.75,
9929,48,160,5,2026-03-23,71.14,35.81
9929,48,321,1,2026-03-23,44.63,
9930,482,268,2,2026-03-23,110.8,
9930,482,228,2,2026-03-23,55.77,
9930,482,265,2,2026-03-23,60.95,49.83
9930,482,456,2,2026-03-23,103.79,68.23
9931,116,483,1,2026-03-23,16.27,
9931,116,481,1,2026-03-23,134.61,82.67
9932,17,320,3,2026-03-23,133.29,98.63
9932,17,159,2,2026-03-23,5.96,
9932,17,149,1,2026-03-23,122.51,
9933,451,335,2,2026-03-23,142.37,87.77
9933,451,215,1,2026-03-23,71.66,54.33
9933,451,373,4,2026-03-23,36.18,
9934,69,419,2,2026-03-23,26.53,
9934,69,146,4,2026-03-23,73.34,56.56
9934,69,278,3,2026-03-23,121.73,100.45
9934,69,224,3,2026-03-23,83.61,
9935,170,181,1,2026-03-23,52.63,
9935,170,451,2,2026-03-23,58.17,35.27
9935,170,301,3,2026-03-23,143.67,77.16
9936,228,331,1,2026-03-23,48.45,
9936,228,492,1,2026-03-23,98.16,67.99
9936,228,284,1,2026-03-23,145.01,102.41
9936,228,245,1,2026-03-23,35.64,
9937,267,345,3,2026-03-23,60.16,
9937,267,382,3,2026-03-23,142.81,107.02
9937,267,479,2,2026-03-23,74.02,
9938,120,496,2,2026-03-23,20.13,8.34
9939,53,166,3,2026-03-23,41.77,25.36
9939,53,386,2,2026-03-23,18.16,
9939,53,416,3,2026-03-23,5.02,
9939,53,337,1,2026-03-23,49.91,37.58
9939,53,179,1,2026-03-23,110.0,
9940,370,103,3,2026-03-24,135.56,87.73
9940,370,490,4,2026-03-24,28.8,
9940,370,318,3,2026-03-24,116.0,49.39
9940,370,123,4,2026-03-24,119.52,56.93
9940,370,143,2,2026-03-24,83.46,
9940,370,418,2,2026-03-24,128.33,105.29
9940,370,428,3,2026-03-24,112.4,81.51
9940,370,396,2,2026-03-24,39.58,
9940,370,392,3,2026-03-24,74.46,
9940,370,252,2,2026-03-24,6.92,
9940,370,349,4,2026-03-24,138.84,119.75
9941,469,400,3,2026-03-24,85.28,
9941,469,101,3,2026-03-24,76.17,
9941,469,389,2,2026-03-24,19.25,
9942,448,184,5,2026-03-24,111.8,54.76
9942,448,454,3,2026-03-24,135.25,94.89
9942,448,400,3,2026-03-24,132.09,100.18
9942,448,301,2,2026-03-24,99.0,50.62
9942,448,266,3,2026-03-24,73.03,65.45
9942,448,258,4,2026-03-24,147.94,87.47
9943,292,362,3,2026-03-24,141.89,123.65
9943,292,144,2,2026-03-24,101.42,62.29
9943,292,369,2,2026-03-24,83.34,45.75
9944,103,333,2,2026-03-24,135.8,
9944,103,212,2,2026-03-24,49.24,
9944,103,395,3,2026-03-24,115.69,81.29
9945,274,492,1,2026-03-24,12.24,
9945,274,317,4,2026-03-24,112.44,51.77
9945,274,346,1,2026-03-24,76.78,
9945,274,198,2,2026-03-24,28.99,
9945,274,429,3,2026-03-24,129.42,95.91
9946,313,135,1,2026-03-24,122.03,52.5
9946,313,396,1,2026-03-24,141.94,
9946,313,321,3,2026-03-24,18.2,
9946,313,362,2,2026-03-24,25.07,
9947,209,271,2,2026-03-24,110.81,
9947,209,152,1,2026-03-24,69.43,
9947,209,118,2,2026-03-24,34.87,
9948,427,484,1,2026-03-24,136.99,72.4
9948,427,198,3,2026-03-24,86.92,
9948,427,189,1,2026-03-24,135.97,
9948,427,470,3,2026-03-24,67.55,45.0
9949,428,260,2,2026-03-24,5.29,
9949,428,196,3,2026-03-24,140.15,70.71
9949,428,360,1,2026-03-24,59.08,
9949,428,458,4,2026-03-24,49.6,
9949,428,283,2,2026-03-24,97.27,74.14
9950,237,316,3,2026-03-24,130.6,111.03
9950,237,243,3,2026-03-24,127.06,
9950,237,359,3,2026-03-24,139.74,88.09
9950,237,452,4,2026-03-24,106.58,67.04
9950,237,408,3,2026-03-24,138.29,117.1
9951,267,338,1,2026-03-24,142.21,113.28
9951,267,242,2,2026-03-24,30.86,
9951,267,493,2,2026-03-24,41.1,16.69
9951,267,456,1,2026-03-24,147.94,63.49
9952,186,367,1,2026-03-24,8.45,
9952,186,474,6,2026-03-24,51.3,22.23
9952,186,115,1,2026-03-24,70.36,
9952,186,215,2,2026-03-24,31.72,
9952,186,113,5,2026-03-24,131.94,56.13
9952,186,151,3,2026-03-24,44.66,
9953,224,369,2,2026-03-24,74.54,
9953,224,424,1,2026-03-24,87.82,
9954,87,349,1,2026-03-24,89.86,
9954,87,448,2,2026-03-24,11.81,
9954,87,115,3,2026-03-24,32.99,
9955,181,200,3,2026-03-24,135.51,
9955,181,319,3,2026-03-24,136.92,
9955,181,412,1,2026-03-24,41.68,
9956,295,441,2,2026-03-24,125.17,58.33
9956,295,248,1,2026-03-24,35.01,
9956,295,426,1,2026-03-24,78.92,
9956,295,412,3,2026-03-24,55.26,
9956,295,222,4,2026-03-24,93.46,63.06
9956,295,494,3,2026-03-24,145.81,
9956,295,113,1,2026-03-24,49.99,
9957,474,276,3,2026-03-24,56.19,
9957,474,271,3,2026-03-24,13.12,
9957,474,117,3,2026-03-24,38.16,
9957,474,437,5,2026-03-24,87.04,62.46
9958,156,424,3,2026-03-24,148.1,119.59
9958,156,475,2,2026-03-24,117.93,86.32
9958,156,299,1,2026-03-24,10.2,
9959,210,222,3,2026-03-24,35.46,
9959,210,452,4,2026-03-24,15.51,7.37
9959,210,136,2,2026-03-24,42.15,
9959,210,376,3,2026-03-24,71.43,35.78
9960,226,268,1,2026-03-25,108.89,
9960,226,424,1,2026-03-25,123.09,
9960,226,411,2,2026-03-25,56.6,
9960,226,293,2,2026-03-25,14.27,
9961,35,143,2,2026-03-25,49.55,28.14
9961,35,450,3,2026-03-25,124.68,107.46
9961,35,122,2,2026-03-25,6.34,
9961,35,436,1,2026-03-25,73.88,
9961,35,396,2,2026-03-25,11.26,
9961,35,328,1,2026-03-25,60.96,54.67
9961,35,315,5,2026-03-25,99.75,86.76
9962,114,254,2,2026-03-25,28.2,
9963,87,413,3,2026-03-25,29.12,25.17
9963,87,171,1,2026-03-25,21.05,9.7
9963,87,435,2,2026-03-25,26.19,
9963,87,150,4,2026-03-25,11.55,
9963,87,230,3,2026-03-25,100.21,75.78
9963,87,201,2,2026-03-25,121.54,
9963,87,486,3,2026-03-25,110.32,48.23
9963,87,304,1,2026-03-25,92.05,
9964,253,464,2,2026-03-25,95.11,
9964,253,274,3,2026-03-25,114.93,
9964,253,359,1,2026-03-25,9.99,
9964,253,292,3,2026-03-25,22.6,
9964,253,455,4,2026-03-25,6.75,5.17
9965,375,462,1,2026-03-25,111.93,
9965,375,400,2,2026-03-25,21.44,
9966,101,430,7,2026-03-25,15.35,11.0
9966,101,173,2,2026-03-25,36.41,
9966,101,201,3,2026-03-25,106.57,
9967,66,219,2,2026-03-25,128.24,
9967,66,356,5,2026-03-25,91.57,42.65
9967,66,235,2,2026-03-25,21.7,
9967,66,461,5,2026-03-25,14.95,
9968,354,166,1,2026-03-25,68.78,
9968,354,428,1,2026-03-25,10.45,
9968,354,208,2,2026-03-25,35.14,
9968,354,256,3,2026-03-25,57.45,41.81
9968,354,379,1,2026-03-25,37.49,
9969,204,219,2,2026-03-25,97.72,
9969,204,221,1,2026-03-25,51.96,
9969,204,440,5,2026-03-25,135.02,79.9
9969,204,249,4,2026-03-25,149.23,82.87
9969,204,256,1,2026-03-25,57.31,
9970,383,211,2,2026-03-25,135.14,113.73
9970,383,444,3,2026-03-25,33.11,
9970,383,208,1,2026-03-25,86.54,55.46
9970,383,347,3,2026-03-25,21.4,
9970,383,425,2,2026-03-25,34.46,
9971,483,239,3,2026-03-25,89.43,73.23
9971,483,367,2,2026-03-25,59.7,
9971,483,421,2,2026-03-25,79.55,
9971,483,295,2,2026-03-25,56.88,
9971,483,353,3,2026-03-25,7.28,
9971,483,473,2,2026-03-25,104.9,
9971,483,263,4,2026-03-25,127.7,99.84
9971,483,331,-999,2026-03-25,79.78,50.09
9972,391,471,2,2026-03-25,32.37,
9972,391,431,3,2026-03-25,73.19,
9972,391,101,2,2026-03-25,139.17,
9973,191,134,4,2026-03-25,147.44,117.1
9973,191,473,2,2026-03-25,130.53,
9973,191,462,1,2026-03-25,100.28,
9973,191,488,4,2026-03-25,141.69,59.67
9974,7,472,3,2026-03-25,118.6,57.22
9974,7,163,4,2026-03-25,146.65,103.49
9974,7,197,2,2026-03-25,61.9,45.39
9974,7,235,2,2026-03-25,54.91,
9974,7,240,1,2026-03-25,97.92,
9975,41,466,2,2026-03-25,75.6,
9976,208,337,2,2026-03-25,9.65,
9976,208,233,2,2026-03-25,112.87,48.53
9976,208,274,1,2026-03-25,128.02,51.68
9976,208,450,4,2026-03-25,51.7,36.11
9976,208,466,1,2026-03-25,108.03,
9977,496,182,2,2026-03-25,149.96,86.14
9977,496,304,3,2026-03-25,64.75,
9977,496,236,2,2026-03-25,11.81,
9977,496,388,1,2026-03-25,131.89,
9977,496,373,1,2026-03-25,71.28,37.94
9977,496,262,5,2026-03-25,84.47,57.85
9977,496,232,4,2026-03-25,14.54,
9977,496,392,1,2026-03-25,114.61,
9977,496,187,1,2026-03-25,51.02,
9978,90,298,1,2026-03-25,20.47,
9978,90,275,1,2026-03-25,17.3,
9978,90,432,5,2026-03-25,120.59,108.28
9978,90,214,2,2026-03-25,34.79,
9979,125,355,5,2026-03-25,123.77,90.25
9979,125,176,1,2026-03-25,98.85,
9980,29,135,5,2026-03-26,96.43,71.98
9980,29,165,1,2026-03-26,40.05,
9980,29,248,3,2026-03-26,12.72,
9981,467,152,2,2026-03-26,79.64,
9981,467,231,3,2026-03-26,13.53,
9982,341,285,2,2026-03-26,40.5,
9982,341,156,2,2026-03-26,17.92,
9982,341,181,4,2026-03-26,92.35,
9982,341,396,1,2026-03-26,58.39,
9982,341,146,1,2026-03-26,90.39,
9982,341,491,3,2026-03-26,112.47,
9982,341,341,1,2026-03-26,32.72,
9983,176,148,2,2026-03-26,29.26,
9983,176,101,2,2026-03-26,54.9,30.58
9983,176,185,5,2026-03-26,71.25,38.79
9984,460,246,6,2026-03-26,133.29,105.04
9984,460,295,5,2026-03-26,101.47,61.54
9984,460,118,1,2026-03-26,64.49,44.02
9984,460,255,2,2026-03-26,101.33,
9985,474,461,1,2026-03-26,17.4,9.14
9985,474,126,6,2026-03-26,62.01,
9985,474,229,3,2026-03-26,28.38,21.97
9986,92,203,1,2026-03-26,90.25,
9986,92,493,2,2026-03-26,103.23,49.95
9987,79,158,4,2026-03-26,131.74,85.75
9987,79,430,2,2026-03-26,109.71,
9987,79,450,1,2026-03-26,50.44,
9987,79,398,1,2026-03-26,84.96,
9988,414,343,2,2026-03-26,39.39,
9988,414,402,2,2026-03-26,114.47,65.68
9989,441,392,3,2026-03-26,118.07,
9989,441,345,3,2026-03-26,126.36,101.22
9989,441,286,1,2026-03-26,96.1,60.86
9989,441,139,2,2026-03-26,109.78,49.71
9989,441,495,1,2026-03-26,102.82,
9990,394,300,2,2026-03-26,140.17,66.03
9990,394,103,1,2026-03-26,30.9,
9990,394,420,4,2026-03-26,71.7,
9990,394,211,3,2026-03-26,109.16,72.36
9990,394,162,5,2026-03-26,83.15,63.9
9991,248,355,1,2026-03-26,24.48,
9991,248,422,2,2026-03-26,128.73,64.81
9991,248,192,3,2026-03-26,77.01,43.64
9991,248,417,2,2026-03-26,52.3,34.23
9991,248,180,2,2026-03-26,20.36,
9991,248,111,2,2026-03-26,86.48,
9992,495,474,2,2026-03-26,66.8,
9993,241,274,4,2026-03-26,129.48,69.78
9993,241,175,2,2026-03-26,67.25,
9993,241,346,2,2026-03-26,61.05,
9993,241,233,6,2026-03-26,97.83,61.36
9993,241,447,2,2026-03-26,47.65,
9993,241,372,1,2026-03-26,103.77,55.9
9993,241,106,1,2026-03-26,114.98,78.01
9993,241,308,4,2026-03-26,146.15,91.62
9994,232,116,3,2026-03-26,87.39,52.75
9994,232,163,1,2026-03-26,98.51,58.89
9994,232,403,1,2026-03-26,107.29,
9994,232,378,1,2026-03-26,37.99,
9994,232,377,4,2026-03-26,76.33,43.26
9995,117,378,4,2026-03-26,137.18,94.27
9995,117,314,1,2026-03-26,7.47,
9995,117,202,6,2026-03-26,120.41,55.36
9995,117,325,2,2026-03-26,96.53,
9995,117,168,2,2026-03-26,44.99,36.54
9995,117,363,1,2026-03-26,117.3,
9996,305,388,2,2026-03-26,114.65,
9997,368,436,1,2026-03-26,114.18,78.71
9997,368,253,5,2026-03-26,127.07,110.52
9997,368,370,1,2026-03-26,45.19,
9997,368,439,2,2026-03-26,48.56,
9997,368,456,3,2026-03-26,45.04,23.5
9997,368,404,2,2026-03-26,31.67,
9997,368,247,3,2026-03-26,132.6,95.77
9997,368,105,2,2026-03-26,85.01,75.04
9998,357,253,2,2026-03-26,28.5,
9998,357,301,2,2026-03-26,133.89,
9999,147,484,2,2026-03-26,112.2,
10000,221,405,3,2026-03-27,50.48,25.38
10000,221,297,1,2026-03-27,33.18,
10000,221,365,1,2026-03-27,118.61,
